1550975752638,1.8000000000000242,5.068836904992079,0.0
1550975752742,1.7400000000000242,5.1288369049920775,0.0
1550975752851,1.6800000000000241,5.188836904992076,0.0
1550975752960,1.610000000000024,5.258836904992075,0.0
1550975753073,1.540000000000024,5.328836904992073,0.0
1550975753182,1.470000000000024,5.398836904992072,0.0
1550975753292,1.410000000000024,5.45883690499207,0.0
1550975753401,1.3400000000000238,5.528836904992069,0.0
1550975753510,1.2800000000000238,5.588836904992068,0.0
1550975753616,1.2000000000000237,5.668836904992066,0.0
1550975753719,1.1100000000000236,5.758836904992064,0.0
1550975753819,1.0300000000000236,5.838836904992062,0.0
1550975753929,1.0000000000000235,5.868836904992062,0.0
1550975754053,1.0700000000000236,5.798836904992063,0.0
1550975754163,1.1300000000000237,5.7388369049920644,0.0
1550975754272,1.1700000000000237,5.698836904992065,0.0
1550975754382,1.1000000000000236,5.768836904992064,0.0
1550975754492,1.0200000000000236,5.848836904992062,0.0
1550975754602,0.9500000000000235,5.918836904992061,0.0
1550975754703,0.8600000000000234,6.008836904992059,0.0
1550975754812,0.7900000000000234,6.078836904992057,0.0
1550975754916,0.7200000000000233,6.148836904992056,0.0
1550975755025,0.6600000000000232,6.208836904992054,0.0
1550975755135,0.5900000000000232,6.278836904992053,0.0
1550975755244,0.5200000000000231,6.3488369049920514,0.0
1550975755353,0.45000000000002305,6.41883690499205,0.0
1550975755479,0.390000000000023,6.478836904992049,0.0
1550975755584,0.33000000000002294,6.538836904992047,0.0
1550975755696,0.24000000000002286,6.6288369049920455,0.0
1550975755804,0.1700000000000228,6.698836904992044,0.0
1550975755914,0.11000000000002277,6.758836904992043,0.0
1550975756024,0.05000000000002279,6.818836904992041,0.0
1550975756132,0.0,6.88883690499204,0.0
1550975756232,0.0,6.958836904992038,0.0
1550975756342,0.04,7.018836904992037,0.0
1550975756452,0.09999999999999999,7.078836904992036,0.0
1550975756574,0.17,7.148836904992034,0.0
1550975756681,0.26000000000000006,7.2388369049920325,0.0
1550975756789,0.3100000000000001,7.288836904992031,0.0
1550975756899,0.38000000000000017,7.35883690499203,0.0
1550975757008,0.45000000000000023,7.428836904992028,0.0
1550975757118,0.38000000000000017,7.498836904992027,0.0
1550975757227,0.3200000000000001,7.558836904992026,0.0
1550975757336,0.25000000000000006,7.628836904992024,0.0
1550975757446,0.18,7.698836904992023,0.0
1550975757555,0.10999999999999996,7.768836904992021,0.0
1550975757672,0.13999999999999996,7.858836904992019,0.0
1550975757764,0.21000000000000002,7.928836904992018,0.0
1550975757872,0.2800000000000001,7.998836904992016,0.0
1550975757980,0.34000000000000014,8.058836904992015,0.0
1550975758090,0.4100000000000002,8.028836904992016,0.0
1550975758215,0.48000000000000026,7.958836904992017,0.0
1550975758324,0.5400000000000003,7.898836904992018,0.0
1550975758434,0.6000000000000003,7.83883690499202,0.0
1550975758546,0.6800000000000004,7.758836904992021,0.0
1550975758655,0.7600000000000005,7.678836904992023,0.0
1550975758758,0.8300000000000005,7.608836904992025,0.0
1550975758867,0.9000000000000006,7.538836904992026,0.0
1550975758976,0.9500000000000006,7.488836904992027,0.0
1550975759085,0.9000000000000006,7.418836904992029,0.0
1550975759195,0.8300000000000005,7.34883690499203,0.0
1550975759304,0.7600000000000005,7.278836904992032,0.0
1550975759413,0.7000000000000004,7.218836904992033,0.0
1550975759539,0.6300000000000003,7.148836904992034,0.0
1550975759647,0.5400000000000003,7.058836904992036,0.0
1550975759746,0.4700000000000002,6.988836904992038,0.0
1550975759855,0.40000000000000013,6.918836904992039,0.0
1550975759964,0.33000000000000007,6.848836904992041,0.0
1550975760074,0.26,6.778836904992042,0.0
1550975760183,0.19999999999999996,6.718836904992044,0.0
1550975760292,0.1499999999999999,6.668836904992045,0.0
1550975760417,0.21999999999999997,6.598836904992046,0.0
1550975760525,0.28,6.538836904992047,0.0
1550975760635,0.20999999999999996,6.468836904992049,0.0
1550975760744,0.1199999999999999,6.378836904992051,0.0
1550975760844,0.05999999999999992,6.318836904992052,0.0
1550975760945,0.0,6.248836904992054,0.0
1550975761070,0.0,6.178836904992055,0.0
